date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:46	370661/370661	---MCZ	200	added ('OK')	text/html	etag:cacheable:635449e219606c5acd5a3e25eac64187	https://itcstore.in/collections/dermafique-face-mask	C:/My%20Web%20Sites/ITC/itcstore.in/collections/dermafique-face-mask.html	(from https://itcstore.in/)
13:32:47	370841/370841	---MCZ	200	added ('OK')	text/html	etag:cacheable:c2cca502bc3e16c941ac693cfb2f73ee	https://itcstore.in/collections/dermafique-hydration	C:/My%20Web%20Sites/ITC/itcstore.in/collections/dermafique-hydration.html	(from https://itcstore.in/)
13:32:47	370559/370559	---MCZ	200	added ('OK')	text/html	etag:cacheable:0207bbaad0286a629124dec7562c522f	https://itcstore.in/collections/dermafique-skin-toner	C:/My%20Web%20Sites/ITC/itcstore.in/collections/dermafique-skin-toner.html	(from https://itcstore.in/)
13:32:48	370630/370630	---MCZ	200	added ('OK')	text/html	etag:cacheable:ba731f2bbc7b15cebaeb061c8b3d50e9	https://itcstore.in/collections/dermafique-sun-care	C:/My%20Web%20Sites/ITC/itcstore.in/collections/dermafique-sun-care.html	(from https://itcstore.in/)
13:32:49	385708/385708	---MCZ	200	added ('OK')	text/html	etag:cacheable:14a86e17b1cbee03e7d3893ffb605cc2	https://itcstore.in/pages/engage	C:/My%20Web%20Sites/ITC/itcstore.in/pages/engage.html	(from https://itcstore.in/)
13:32:49	370747/370747	---MCZ	200	added ('OK')	text/html	etag:cacheable:1ea065a30ef10c32a1abbbc3d0d19717	https://itcstore.in/collections/engage-cologne	C:/My%20Web%20Sites/ITC/itcstore.in/collections/engage-cologne.html	(from https://itcstore.in/)
13:32:50	370798/370798	---MCZ	200	added ('OK')	text/html	etag:cacheable:58a471f984df87318af87a7d1edfdf30	https://itcstore.in/collections/engage-deodorant	C:/My%20Web%20Sites/ITC/itcstore.in/collections/engage-deodorant.html	(from https://itcstore.in/)
13:32:50	371179/371179	---MCZ	200	added ('OK')	text/html	etag:cacheable:8bb4dd8439ed5a5ba5de7d5a05858476	https://itcstore.in/collections/engage-lamante-premium-perfume	C:/My%20Web%20Sites/ITC/itcstore.in/collections/engage-lamante-premium-perfume.html	(from https://itcstore.in/)
13:32:52	370894/370894	---MCZ	200	added ('OK')	text/html	etag:cacheable:7f78f68f1c7f3bab96dcc93258256714	https://itcstore.in/collections/engage-perfume-spray	C:/My%20Web%20Sites/ITC/itcstore.in/collections/engage-perfume-spray.html	(from https://itcstore.in/)
13:32:52	370843/370843	---MCZ	200	added ('OK')	text/html	etag:cacheable:71b5e2a754e8655266b6d1d6749ddc49	https://itcstore.in/collections/engage-pocket-perfume	C:/My%20Web%20Sites/ITC/itcstore.in/collections/engage-pocket-perfume.html	(from https://itcstore.in/)
13:32:53	385183/385183	---MCZ	200	added ('OK')	text/html	etag:cacheable:93a66394a8d9fffe222a26b38d889675	https://itcstore.in/pages/essenza-di-wills	C:/My%20Web%20Sites/ITC/itcstore.in/pages/essenza-di-wills.html	(from https://itcstore.in/)
13:32:53	371248/371248	---MCZ	200	added ('OK')	text/html	etag:cacheable:a0b12ba2397a9e8f01f1017aeb0b208e	https://itcstore.in/collections/essenza-di-wills-luxury-perfume	C:/My%20Web%20Sites/ITC/itcstore.in/collections/essenza-di-wills-luxury-perfume.html	(from https://itcstore.in/)
13:32:54	371295/371295	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d40555e36fb5611efa52ed1d897ed8d	https://itcstore.in/collections/essenza-di-wills-luxury-deodorant	C:/My%20Web%20Sites/ITC/itcstore.in/collections/essenza-di-wills-luxury-deodorant.html	(from https://itcstore.in/)
13:32:54	371025/371025	---MCZ	200	added ('OK')	text/html	etag:cacheable:273c21e5d08f5b5429c271f405ad5999	https://itcstore.in/collections/essenza-di-wills-soaps	C:/My%20Web%20Sites/ITC/itcstore.in/collections/essenza-di-wills-soaps.html	(from https://itcstore.in/)
13:32:54	751069/751069	---MCZ	200	added ('OK')	text/html	etag:cacheable:32bffe3ec6f44f9548b2558d8452d7cf	https://itcstore.in/pages/fiama-soap	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fiama-soap.html	(from https://itcstore.in/)
13:32:55	370858/370858	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0597def062bd9fb4358b28c64e156a7	https://itcstore.in/collections/fiama-body-wash-shower-gel	C:/My%20Web%20Sites/ITC/itcstore.in/collections/fiama-body-wash-shower-gel.html	(from https://itcstore.in/)
13:32:56	370570/370570	---MCZ	200	added ('OK')	text/html	etag:cacheable:0785bfa6dba956b080b28ed13d7a22dc	https://itcstore.in/collections/fiama-handwash	C:/My%20Web%20Sites/ITC/itcstore.in/collections/fiama-handwash.html	(from https://itcstore.in/)
13:32:56	370968/370968	---MCZ	200	added ('OK')	text/html	etag:cacheable:5814bd9852eeb2570c9f6208d949c27f	https://itcstore.in/collections/fiama-soaps	C:/My%20Web%20Sites/ITC/itcstore.in/collections/fiama-soaps.html	(from https://itcstore.in/)
13:32:57	387049/387049	---MCZ	200	added ('OK')	text/html	etag:cacheable:9a7f87e9b07d88ea9cc54bf06e2d4292	https://itcstore.in/pages/nimeasy	C:/My%20Web%20Sites/ITC/itcstore.in/pages/nimeasy.html	(from https://itcstore.in/)
13:32:58	370803/370803	---MCZ	200	added ('OK')	text/html	etag:cacheable:53c3dd7a7da0989abcf5c18f1ec90e90	https://itcstore.in/collections/nimeasy-dishwash-liquid	C:/My%20Web%20Sites/ITC/itcstore.in/collections/nimeasy-dishwash-liquid.html	(from https://itcstore.in/)
13:32:58	387526/387526	---MCZ	200	added ('OK')	text/html	etag:cacheable:bd9628e24672b6ae2becb2b4162d25e1	https://itcstore.in/pages/nimwash	C:/My%20Web%20Sites/ITC/itcstore.in/pages/nimwash.html	(from https://itcstore.in/)
13:32:59	371069/371069	---MCZ	200	added ('OK')	text/html	etag:cacheable:6c6749f5e1e132299828e22e8175c290	https://itcstore.in/collections/vegetable-fruit-wash	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vegetable-fruit-wash.html	(from https://itcstore.in/)
13:32:59	383762/383762	---MCZ	200	added ('OK')	text/html	etag:cacheable:160cc6a89c9be6e132c5d1ed1523e7b3	https://itcstore.in/pages/nimyle	C:/My%20Web%20Sites/ITC/itcstore.in/pages/nimyle.html	(from https://itcstore.in/)
13:33:00	370940/370940	---MCZ	200	added ('OK')	text/html	etag:cacheable:52cd85a745d2828859a92269181de02e	https://itcstore.in/collections/floor-cleaner	C:/My%20Web%20Sites/ITC/itcstore.in/collections/floor-cleaner.html	(from https://itcstore.in/)
13:33:01	382050/382050	---MCZ	200	added ('OK')	text/html	etag:cacheable:bbe0ce65523ffc47b26dc292d6231709	https://itcstore.in/pages/shower-to-shower	C:/My%20Web%20Sites/ITC/itcstore.in/pages/shower-to-shower.html	(from https://itcstore.in/)
13:33:02	370706/370706	---MCZ	200	added ('OK')	text/html	etag:cacheable:69f68a23b4a2d66022e7e3a1939f48a0	https://itcstore.in/collections/shower-to-shower-talc	C:/My%20Web%20Sites/ITC/itcstore.in/collections/shower-to-shower-talc.html	(from https://itcstore.in/)
13:33:02	379822/379822	---MCZ	200	added ('OK')	text/html	etag:cacheable:0b9149dc995e00d47f859c0b6dcf9fbf	https://itcstore.in/pages/vivel	C:/My%20Web%20Sites/ITC/itcstore.in/pages/vivel.html	(from https://itcstore.in/)
13:33:03	371000/371000	---MCZ	200	added ('OK')	text/html	etag:cacheable:b8d5bc13fa5e01ee2d1db14fa8888da1	https://itcstore.in/collections/vivel-body-wash	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vivel-body-wash.html	(from https://itcstore.in/)
13:33:03	371202/371202	---MCZ	200	added ('OK')	text/html	etag:cacheable:9fa7e9ea63a06028f74d60ee4b629473	https://itcstore.in/collections/vivel-soap	C:/My%20Web%20Sites/ITC/itcstore.in/collections/vivel-soap.html	(from https://itcstore.in/)
13:33:04	369666/369666	---MCZ	200	added ('OK')	text/html	etag:cacheable:eede63e512581b86de81898388023120	https://itcstore.in/collections/stationery	C:/My%20Web%20Sites/ITC/itcstore.in/collections/stationery.html	(from https://itcstore.in/)
13:33:04	384239/384239	---MCZ	200	added ('OK')	text/html	etag:cacheable:4a4e560682ef27263eef9c77cf1be5fa	https://itcstore.in/pages/classmate	C:/My%20Web%20Sites/ITC/itcstore.in/pages/classmate.html	(from https://itcstore.in/)
13:33:05	380254/380254	---MCZ	200	added ('OK')	text/html	etag:cacheable:3a4c4a044afbb00121bf70eb74b6734b	https://itcstore.in/pages/paperkraft	C:/My%20Web%20Sites/ITC/itcstore.in/pages/paperkraft.html	(from https://itcstore.in/)
13:33:05	370286/370286	---MCZ	200	added ('OK')	text/html	etag:cacheable:a7ebec4e368697d4995133cadfbce6db	https://itcstore.in/collections/matches-and-agarbatti	C:/My%20Web%20Sites/ITC/itcstore.in/collections/matches-and-agarbatti.html	(from https://itcstore.in/)
13:33:07	382407/382407	---MCZ	200	added ('OK')	text/html	etag:cacheable:65bee27db3ea37a87c6ccdc06864af2e	https://itcstore.in/pages/homelites	C:/My%20Web%20Sites/ITC/itcstore.in/pages/homelites.html	(from https://itcstore.in/)
13:33:07	384051/384051	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d5afd3a0555dc00ebb353ac1379c64c	https://itcstore.in/pages/mangaldeep	C:/My%20Web%20Sites/ITC/itcstore.in/pages/mangaldeep.html	(from https://itcstore.in/)
13:33:07	370678/370678	---MCZ	200	added ('OK')	text/html	etag:cacheable:1b58256e7ee360488f144c3ccc3030d0	https://itcstore.in/collections/shop-all	C:/My%20Web%20Sites/ITC/itcstore.in/collections/shop-all.html	(from https://itcstore.in/)
13:33:12	370571/370571	---MCZ	200	added ('OK')	text/html	etag:cacheable:4be7c952bc5e0fe3df9ae3f564a06bd8	https://itcstore.in/collections/new-launch	C:/My%20Web%20Sites/ITC/itcstore.in/collections/new-launch.html	(from https://itcstore.in/)
13:33:15	371626/371626	---MCZ	200	added ('OK')	text/html	etag:cacheable:886a7e14df3f05bc0cfa86cf53767ef2	https://itcstore.in/collections/staples/	C:/My%20Web%20Sites/ITC/itcstore.in/collections/staples/index.html	(from https://itcstore.in/)
13:33:19	371225/371225	---MCZ	200	added ('OK')	text/html	etag:cacheable:43b232130c3e27edc0243c505c6d4f6e	https://itcstore.in/collections/itc-masterchef-snacks/	C:/My%20Web%20Sites/ITC/itcstore.in/collections/itc-masterchef-snacks/index.html	(from https://itcstore.in/)
13:33:22	51075/51075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2013:56:28%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Aashirvaad-Mobile.jpg?v=1628862914	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Aashirvaad-Mobileff44.jpg	(from https://itcstore.in/)
13:33:27	46235/46235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2007:41:41%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/750-364_80417f29-6c8e-4568-9a66-1c16eff36298.jpg?v=1630309236	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/750-364_80417f29-6c8e-4568-9a66-1c16eff36298d7af.jpg	(from https://itcstore.in/)
13:33:31	371057/371057	---MCZ	200	added ('OK')	text/html	etag:cacheable:ec064577a10d1a227ce530e22d040d92	https://itcstore.in/collections/fiama-dermafique-savlon	C:/My%20Web%20Sites/ITC/itcstore.in/collections/fiama-dermafique-savlon.html	(from https://itcstore.in/)
13:33:37	130584/130584	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Aug%202021%2008:48:58%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/1500-375_1.jpg?v=1630313308	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/1500-375_1dc53.jpg	(from https://itcstore.in/)
13:33:37	147810/147810	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2011:56:47%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Aashirvaad_desktop.jpg?v=1628854753	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Aashirvaad_desktop9ad4.jpg	(from https://itcstore.in/)
13:33:38	43410/43410	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2009:17:33%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Personal_care-Mobile_c73aaae8-4ca9-456c-b7d2-40d896ad93c8.jpg?v=1628862981	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Personal_care-Mobile_c73aaae8-4ca9-456c-b7d2-40d896ad93c86644.jpg	(from https://itcstore.in/)
13:33:43	370799/370799	---MCZ	200	added ('OK')	text/html	etag:cacheable:a5d9bb422a004c458b1592d134d5b60f	https://itcstore.in/collections/agarbatti-pcpb	C:/My%20Web%20Sites/ITC/itcstore.in/collections/agarbatti-pcpb.html	(from https://itcstore.in/)
13:33:43	90612/90612	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2013:17:37%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/Personal_care-Desktop_8939ba61-9052-489f-b516-13ab48c14d08.jpg?v=1628854806	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Personal_care-Desktop_8939ba61-9052-489f-b516-13ab48c14d08d6d3.jpg	(from https://itcstore.in/)
13:33:48	371065/371065	---MCZ	200	added ('OK')	text/html	etag:cacheable:ed17adcdaf283517a3f85d6d804ea3b6	https://itcstore.in/collections/shop-all/india-products	C:/My%20Web%20Sites/ITC/itcstore.in/collections/shop-all/india-products.html	(from https://itcstore.in/)
13:33:51	45735/45735	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2013:58:01%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/New-Launch-Banner01-Nimeasy-Mob.jpg?v=1628863003	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/New-Launch-Banner01-Nimeasy-Mob0c8a.jpg	(from https://itcstore.in/)
13:33:55	452926/452926	---MCZ	200	added ('OK')	text/html	etag:cacheable:989805482da309b8bb8f0e3a6036ac3e	https://itcstore.in/products/nimeasy-dishwash-liquid-gel-1l-kitchen-utensil-cleaner-lift-off-action-with-enzyme-technology-india-products	C:/My%20Web%20Sites/ITC/itcstore.in/products/nimeasy-dishwash-liquid-gel-1l-kitchen-utensil-cleaner-lift-off-action-with-enzyme-technology-india-products.html	(from https://itcstore.in/)
13:33:55	370710/370710	---MCZ	200	added ('OK')	text/html	etag:cacheable:a19a237669ce549538d0b91a247f6f87	https://itcstore.in/collections/deodorant-offer	C:/My%20Web%20Sites/ITC/itcstore.in/collections/deodorant-offer.html	(from https://itcstore.in/)
13:34:00	90506/90506	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2008:45:18%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/eStore_Banner1_home_Scltd-Desktop_e8c005a9-1103-4460-ae05-90fcab699c29.jpg?v=1628854872	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/eStore_Banner1_home_Scltd-Desktop_e8c005a9-1103-4460-ae05-90fcab699c29b5b5.jpg	(from https://itcstore.in/)
13:34:01	27303/27303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2007:44:03%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/MstrChef-Spreads-Dips-Discnt-Bnr3_882a1b1a-4be0-4b28-b755-b3259f319472_1024x1024_crop_center.jpg?v=1626673940&117710	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/MstrChef-Spreads-Dips-Discnt-Bnr3_882a1b1a-4be0-4b28-b755-b3259f319472_1024x1024_crop_centerd71a.jpg	(from https://itcstore.in/)
13:34:01	370316/370316	---MCZ	200	added ('OK')	text/html	etag:cacheable:576186ef5062f5b1423a4203e786c16b	https://itcstore.in/collections/sunbean-coffee-offer/	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunbean-coffee-offer/index.html	(from https://itcstore.in/)
13:34:01	374311/374311	---MCZ	200	added ('OK')	text/html	etag:cacheable:bdf47409015a57aa883ac7bf30319a8a	https://itcstore.in/collections/noodles-and-pasta/	C:/My%20Web%20Sites/ITC/itcstore.in/collections/noodles-and-pasta/index.html	(from https://itcstore.in/)
13:34:01	19944/19944	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Aug%202021%2004:49:45%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Ready-To-Eat.jpg?v=1621421486	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Ready-To-Eat3b6f.jpg	(from https://itcstore.in/)
13:34:01	370989/370989	---MCZ	200	added ('OK')	text/html	etag:cacheable:5bd41b8e429740da8720d1556c72c2b8	https://itcstore.in/collections/kitchens-of-india/	C:/My%20Web%20Sites/ITC/itcstore.in/collections/kitchens-of-india/index.html	(from https://itcstore.in/)
13:34:02	53143/53143	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2007:39:21%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/Beverages.jpg?v=1621420853	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/Beveragesa36f.jpg	(from https://itcstore.in/)
13:34:03	371123/371123	---MCZ	200	added ('OK')	text/html	etag:cacheable:2c3112dfaf61a3e6165c63d2607ff493	https://itcstore.in/collections/fragrance	C:/My%20Web%20Sites/ITC/itcstore.in/collections/fragrance.html	(from https://itcstore.in/)
13:34:06	0/0	---MCZ	404	error ('Not%20Found')	image/jpeg	etag:cacheable:10a3aa93cf0030dc5de79bc813365415	https://itcstore.in/_190x190.jpg	C:/My%20Web%20Sites/ITC/itcstore.in/_190x190.jpg	(from https://itcstore.in/)
13:34:06	370726/370726	---MCZ	200	added ('OK')	text/html	etag:cacheable:40bb4b69b0dc588be5bb6d350769969e	https://itcstore.in/collections/master-chef-new-launch	C:/My%20Web%20Sites/ITC/itcstore.in/collections/master-chef-new-launch.html	(from https://itcstore.in/)
13:34:07	0/0	---MCZ	404	error ('Not%20Found')	image/png	etag:cacheable:2e03feac6ab402bc8e3dd2cc2d4f3db8	https://itcstore.in/_190x190.png	C:/My%20Web%20Sites/ITC/itcstore.in/_190x190.png	(from https://itcstore.in/)
13:34:13	370770/370770	---MCZ	200	added ('OK')	text/html	etag:cacheable:2ca85eb820f58c6c7748ff952a972779	https://itcstore.in/collections/b-natural-explore	C:/My%20Web%20Sites/ITC/itcstore.in/collections/b-natural-explore.html	(from https://itcstore.in/)
13:34:13	383661/383661	---MCZ	200	added ('OK')	text/html	etag:cacheable:03bca3c5334f33dcc52e86f2d7d65ff2	https://itcstore.in/pages/savlon-handwash	C:/My%20Web%20Sites/ITC/itcstore.in/pages/savlon-handwash.html	(from https://itcstore.in/)
13:34:19	372039/372039	---MCZ	200	added ('OK')	text/html	etag:cacheable:8c7465d656fac539b218ff786c3023e1	https://itcstore.in/collections/best-seller-home	C:/My%20Web%20Sites/ITC/itcstore.in/collections/best-seller-home.html	(from https://itcstore.in/)
13:34:22	370937/370937	---MCZ	200	added ('OK')	text/html	etag:cacheable:44aaaaee72b5cd40f78a6db239f8af67	https://itcstore.in/collections/aashirvaad-health-range	C:/My%20Web%20Sites/ITC/itcstore.in/collections/aashirvaad-health-range.html	(from https://itcstore.in/)
13:34:22	352483/352483	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:92be593bb825493078c69fdc520544c8	https://itcstore.in/[product_handle]	C:/My%20Web%20Sites/ITC/itcstore.in/[product_handle]	(from https://itcstore.in/)
13:34:22	94667/94667	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2007:50:11%20GMT	http://cdn.shopify.com/s/files/1/0173/7644/4470/files/073-21-Banner-for-E-store-1170x244px_49d11738-f3a5-446f-9e11-c981b5d33e5a.jpg?v=1626677674&117710	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/073-21-Banner-for-E-store-1170x244px_49d11738-f3a5-446f-9e11-c981b5d33e5ad4f7.jpg	(from https://itcstore.in/)
13:34:22	160/160	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Aug%202021%2005:04:15%20GMT	https://cdn.shopify.com/s/files/1/0173/7644/4470/files/itc.png	C:/My%20Web%20Sites/ITC/cdn.shopify.com/s/files/1/0173/7644/4470/files/itc.png	(from https://itcstore.in/)
13:34:23	370300/370300	---MCZ	200	added ('OK')	text/html	etag:cacheable:127e1bcdd2986c2883e648d0c5ab6ab9	https://itcstore.in/collections/sunfeast	C:/My%20Web%20Sites/ITC/itcstore.in/collections/sunfeast.html	(from https://itcstore.in/)
13:34:24	370826/370826	---MCZ	200	added ('OK')	text/html	etag:cacheable:f80e768b82b421947acc3605502feb5e	https://itcstore.in/collections/back-to-college	C:/My%20Web%20Sites/ITC/itcstore.in/collections/back-to-college.html	(from https://itcstore.in/)
13:34:25	370969/370969	---MCZ	200	added ('OK')	text/html	etag:cacheable:f740d1c9fb967084046904351ea274cc	https://itcstore.in/collections/monthly-essentials	C:/My%20Web%20Sites/ITC/itcstore.in/collections/monthly-essentials.html	(from https://itcstore.in/)
13:34:25	370527/370527	---MCZ	200	added ('OK')	text/html	etag:cacheable:3a91f912adb95dfa92144471b273ffc4	https://itcstore.in/collections/go-fit	C:/My%20Web%20Sites/ITC/itcstore.in/collections/go-fit.html	(from https://itcstore.in/)
13:34:25	370752/370752	---MCZ	200	added ('OK')	text/html	etag:cacheable:a0c5363e582c469c6ceb739fc93abace	https://itcstore.in/collections/binge-and-chill	C:/My%20Web%20Sites/ITC/itcstore.in/collections/binge-and-chill.html	(from https://itcstore.in/)
13:34:26	352277/352277	---MCZ	200	added ('OK')	text/html	etag:cacheable:c54dd2526c95ba3295e9c5e24ce4d71f	https://itcstore.in/pages/need-based-basket	C:/My%20Web%20Sites/ITC/itcstore.in/pages/need-based-basket.html	(from https://itcstore.in/)
13:34:28	352528/352528	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:d2cb8b6ccadfc84a206e6996bd18d125	https://itcstore.in/collections/biscuits-cakes/india-products	C:/My%20Web%20Sites/ITC/itcstore.in/collections/biscuits-cakes/india-products	(from https://itcstore.in/)
13:34:29	92/92	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:04:31%20GMT	https://itcstore.in/pages/sunfeast-wonderz-milk	C:/My%20Web%20Sites/ITC/itcstore.in/pages/sunfeast-wonderz-milk	(from https://itcstore.in/)
13:34:29	67/67	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Sep%202021%2008:04:31%20GMT	https://itcstore.in/pages/fabelle-cakes-desserts	C:/My%20Web%20Sites/ITC/itcstore.in/pages/fabelle-cakes-desserts	(from https://itcstore.in/)
13:34:30	382152/382152	---MCZ	200	added ('OK')	text/html	etag:cacheable:fd22d721b6d56cd373b16b7863ba9497	https://itcstore.in/pages/savlon-hand-sanitizer	C:/My%20Web%20Sites/ITC/itcstore.in/pages/savlon-hand-sanitizer.html	(from https://itcstore.in/)
